id,grid_x,grid_y,n_internal,seed,n_nodes,n_edges,target_stretch,max_force,max_stretch,mean_stretch,std_stretch,max_displacement,energy,sim_time,feat_n_node,feat_n_edge,feat_total_length,feat_mean_edge_len,feat_len_cv,feat_deg2_count,feat_deg4_count,feat_degree_entropy,feat_orient_entropy,feat_anisotropy,feat_radius_gyration,feat_moment_total,feat_clustering_coef,feat_fiedler_value,feat_lambda_max,feat_spectral_gap_ratio,feat_aspl_giant,feat_boundary_frac,feat_fractal_dim_box,feat_rigidity_index,feat_redundancy_ratio,feat_max_k_core,feat_kcore_frac,feat_triangle_count,feat_triangle_ratio,feat_quad_count,feat_quad_ratio,feat_avg_shortest_dy,feat_straightness,feat_mesh_median_area,feat_mesh_cv_area,feat_mesh_max_area_ratio,feat_edge_betweenness_max,feat_edge_betweenness_gini,feat_largest_pore_ratio,feat_top_area_sum_ratio,feat_top_convexity_min,feat_top_convexity_mean,feat_top_circularity_min,feat_big_pore_count,feat_total_pore_count,feat_total_pore_ratio,feat_center_pore_ratio,feat_edge_pore_ratio,feat_pore_area_cv,feat_pore_area_skew,feat_pore_area_kurtosis,feat_pore_area_max_over_mean,feat_pore_large_area_frac,feat_pore_count_large_frac,feat_pore_density,feat_pore_spatial_cv,feat_contact_thick,feat_contact_canvas_size,feat_contact_nodes,feat_contact_edges,feat_contact_edge_pixel_union_count,feat_contact_edge_pixel_sum,feat_contact_raw_overlap_pixel_count,feat_contact_overlap_pixel_count,feat_contact_overlap_pair_count,feat_contact_overlap_pairs_per_edge,feat_contact_edges_with_contact_count,feat_contact_edges_with_contact_ratio,feat_contact_overlap_pixel_ratio_union,feat_contact_raw_overlap_pixel_ratio_union,feat_contact_overlap_pixel_ratio_canvas,feat_contact_overlap_length_px_approx,feat_contact_overlap_length_ratio_centerline,feat_contact_centerline_length_px,feat_contact_overlap_pair_size_sum,feat_contact_overlap_pair_size_mean,feat_contact_overlap_pair_size_median,feat_contact_overlap_pair_size_max,feat_contact_overlap_pair_size_std,feat_contact_overlap_pair_size_q75,feat_contact_overlap_pair_size_q90,feat_contact_overlap_pair_size_q95,feat_contact_overlap_cc_count,feat_contact_overlap_cc_size_sum,feat_contact_overlap_cc_size_mean,feat_contact_overlap_cc_size_median,feat_contact_overlap_cc_size_max,feat_contact_overlap_cc_size_std,feat_contact_overlap_cc_size_q75,feat_contact_overlap_cc_size_q90,feat_contact_overlap_cc_size_q95,feat_contact_edge_contact_degree_mean,feat_contact_edge_contact_degree_median,feat_contact_edge_contact_degree_max,feat_contact_edge_contact_degree_std,feat_contact_edge_contact_degree_q75,feat_contact_edge_contact_degree_q90,feat_contact_edge_contact_degree_q95
73,3,5,16,524,788,1051,1.5,121205.2582964517,2.212052582964517,1.2669439594444984,0.25809943194918666,16.893185976389884,0.0,15.694318056106567,788,1051,1341.6484279340807,1.276544650746033,0.6160926195893943,114,0,1.0233967116278848,4.035325999163168,0.031136393658753935,17.241887720096226,32783.87941376809,0.01903553299492386,0.003253914689364384,5.689356789783049,0.0005719301512619483,21.263936815897935,0.07231208372978117,0.032812852020081204,-522.0,0.25118934348239774,2,0.0025380710659898475,15,0.014272121788772598,0,0.0,50.002485655995386,1.0000497131198878,0.0,0.0,0.0,0.14417265220864914,0.5582485780933802,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,788,1051,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74,3,4,6,531,664,864,1.5,166106.80309804803,2.66106803098048,1.2124184632762753,0.2596250467883433,15.0,0.0,15.96122145652771,664,864,1022.3566891331102,1.1832832050151738,0.7436342467134411,104,0,1.125178792537058,3.965400474331699,0.157796503616912,15.052450843918006,23447.506890988647,0.0,0.004381996822240068,5.650306566271923,0.0007755325787801523,18.815665376437877,0.09259259259259259,0.021023281361697125,-461.0,0.2326388888888889,2,0.0030120481927710845,0,0.0,0,0.0,40.17755478721063,1.0044388696802407,0.0,0.0,0.0,0.11972492726410768,0.5287399020745672,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,664,864,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75,4,2,9,538,430,560,1.5,163507.7638875985,2.635077638875985,1.2705893736647516,0.3546153239786843,20.0,0.0,15.020596981048584,430,560,704.7766146210004,1.258529668966072,0.6041175904575918,50,0,1.074650441242476,4.0252710710104616,0.02578323070689517,13.316207253467757,13305.0433703673,0.0,0.004726325316782896,5.632755331163509,0.0008390787525659811,16.799837371930394,0.10714285714285714,0.028788267671492344,-297.0,0.23392857142857143,2,0.004651162790697674,0,0.0,8,0.014285714285714285,21.063608752152582,1.0531804376075766,0.0,0.0,0.0,0.1733088363359451,0.49862705018483555,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,430,560,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76,2,5,21,545,577,731,1.5,69926.42009601253,1.6992642009601253,1.2477909529910405,0.15547988462323278,10.0,0.0,15.558994770050049,577,731,900.5631439109457,1.2319605251859722,0.6966329771036249,85,0,1.1958098215764363,3.9670608000268683,0.06043476199497913,16.126642314096944,20880.565801208235,0.0,0.0028652400998284144,5.647750516862353,0.0005073241268843637,19.781605045253226,0.12859097127222982,0.03123511430817697,-420.0,0.21203830369357046,2,0.0034662045060658577,0,0.0,0,0.0,49.99999999999999,0.9999999999999798,0.0,0.0,0.0,0.15717350971474126,0.5282656025077674,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,577,731,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
77,4,2,6,552,408,544,1.5,167046.88056003265,2.6704688056003265,1.2716598330236135,0.3506685161379406,21.497533043842285,0.0,15.4021897315979,408,544,690.8263378265219,1.2699013562987536,0.5742667924223025,40,0,0.9666108463978046,3.9962935894187925,0.09202142808387456,13.178354964629605,12867.128089847978,0.0,0.0051817935298478805,5.763834520077856,0.000899018441941145,16.05653514477044,0.08823529411764706,0.03696527394809584,-269.0,0.25183823529411764,2,0.004901960784313725,0,0.0,13,0.02389705882352941,20.519979521621202,1.0259989760810089,0.0,0.0,0.0,0.16631659066556703,0.5096184293550868,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,408,544,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
78,3,5,9,559,770,1035,1.5,116417.33347658013,2.164173334765801,1.2681985355768568,0.24544612220963055,15.486556245900266,0.0,15.916888952255249,770,1035,1329.6845873393383,1.2847194080573316,0.6552589835287722,100,0,0.9773813310872655,4.010407903287351,0.08862924500374715,17.237673839726646,32324.414464736303,0.01948051948051948,0.0033485323517924775,5.637118780500539,0.0005940148650716486,20.204451725127928,0.06763285024154589,0.02163418946139846,-502.0,0.2570048309178744,2,0.0025974025974025974,15,0.014492753623188406,0,0.0,50.012175659110994,1.0002435131821998,0.0,0.0,0.0,0.15778474580506152,0.5792463523639146,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,770,1035,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
79,5,2,5,566,562,720,1.5,235572.49609474494,3.3557249609474495,1.2721760810810054,0.4465715024347573,25.713913453639424,0.0,15.232784032821655,562,720,917.0991766551448,1.2737488564654789,0.7012494459486085,78,0,1.154428967027757,3.920946716409293,0.10711929490963348,16.02285907681018,20423.535341908086,0.0,0.0025013691393882026,5.64930055603666,0.00044277501516800657,21.01786337310725,0.11666666666666667,0.0372499706593012,-401.0,0.22083333333333333,2,0.0035587188612099642,0,0.0,0,0.0,22.18869360563222,1.1094346802815556,0.0,0.0,0.0,0.21757991550185635,0.5515853615973225,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,562,720,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
80,4,3,6,573,683,877,1.5,254477.84059601557,3.5447784059601557,1.2361953922742623,0.3383925665374789,23.676922149029366,0.0,15.772347211837769,683,877,1094.7387734605563,1.2482768226460164,0.8070844071529987,111,0,1.1732009966734056,3.9416287163008623,0.035770361974422876,15.029423372937062,23839.988717665376,0.0,0.004947622356157446,5.691302138186898,0.0008693304688499215,18.28454764429827,0.10718358038768529,0.027224372383897494,-486.0,0.22234891676168758,2,0.0029282576866764276,0,0.0,0,0.0,30.109469998492994,1.0036489999497331,0.0,0.0,0.0,0.14824047523677278,0.5462517083622117,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,683,877,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
81,2,5,10,580,565,721,1.5,80354.51763957083,1.8035451763957082,1.2489088970621067,0.15103019644755794,10.53459211695649,0.0,14.535664558410645,565,721,901.4674589091467,1.2503016073635875,0.7055201833692337,77,0,1.1624344520220555,3.9569632073776626,0.0515311035229953,16.01658632654548,20504.44987916905,0.0,0.0027873907013929314,5.717534773043106,0.0004875161782197401,20.66014560974079,0.12482662968099861,0.04853427908239745,-406.0,0.217753120665742,2,0.0035398230088495575,0,0.0,0,0.0,50.125064066428,1.0025012813285399,0.0,0.0,0.0,0.1572437435685099,0.48031756718907365,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,565,721,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
82,5,4,8,587,1168,1501,1.5,182951.26419099886,2.8295126419099885,1.2729986843503236,0.40999853936707387,25.228687357072666,0.0,15.67936658859253,1168,1501,1830.666508306459,1.2196312513700593,0.7474931826829855,234,0,1.197010990623478,3.9594747733033135,0.03808517805362748,19.119041636148363,52133.428414514114,0.0,0.0027270405362196993,5.741128473491269,0.000475000785788176,24.248337559131834,0.09060626249167222,0.046301558584212484,-832.0,0.22251832111925382,2,0.0017123287671232876,0,0.0,0,0.0,40.25375357533444,1.006343839383336,0.0,0.0,0.0,0.13674109926178996,0.5553018888311115,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1168,1501,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
83,4,4,21,594,840,1121,1.5,157716.15266417828,2.577161526641783,1.2883208673480022,0.3383055484546563,20.0,0.0,15.579377889633179,840,1121,1452.6016843407683,1.2958088174315507,0.6910034639493773,122,0,1.0215725307829806,3.8808706141600764,0.013103827015715547,16.781649711196053,34405.711035710294,0.0,0.004649449752971768,5.704651829906587,0.0008150277863753671,21.57724331687383,0.07136485280999108,0.041182206925178405,-556.0,0.25156110615521854,2,0.002380952380952381,0,0.0,0,0.0,40.04485099392764,1.001121274848166,0.0,0.0,0.0,0.09966691319111391,0.45148610798947714,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,840,1121,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
84,4,3,9,601,666,865,1.5,186554.70814239173,2.8655470814239172,1.261040193702708,0.33054012305818575,20.022959623466846,0.0,15.092492818832397,666,865,1062.7904248635805,1.2286594507093416,0.6394105359912904,104,0,1.1309211884564792,4.0669923628217335,0.03397640297623899,14.993043708764521,23471.655763577233,0.0,0.004616647061854891,5.677750052439392,0.0008131120636193872,18.840813746076904,0.09710982658959537,0.04091032157425131,-464.0,0.23121387283236994,2,0.003003003003003003,0,0.0,0,0.0,30.114768185615286,1.003825606187143,0.0,0.0,0.0,0.17428263172150113,0.5267756043096427,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,666,865,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
85,5,3,10,608,884,1126,1.5,274886.9942899104,3.748869942899104,1.2163504626369939,0.38095046025045975,29.93565258492871,0.0,16.743525505065918,884,1126,1320.20387745276,1.17247236008238,0.8351455704435627,168,0,1.2192076083064103,3.911604736337647,0.025043388031003633,17.479188517006122,35376.487790885614,0.016968325791855202,0.0031178054720893745,5.776790696637629,0.0005397123828466814,19.56090149275147,0.10479573712255773,0.05748044316895411,-639.0,0.21580817051509768,2,0.0022624434389140274,15,0.013321492007104795,0,0.0,30.40175338657441,1.0133917795524465,0.0,0.0,0.0,0.16646936293768533,0.6054126507256152,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,884,1126,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
86,3,4,20,615,666,865,1.5,112618.91766848597,2.1261891766848597,1.2492507971724107,0.2571269049650142,15.690144476959041,0.0,16.829813718795776,666,865,1075.9545719247144,1.2438781178320397,0.7913784689490977,104,0,1.1309211884564792,4.0102728837326245,0.03614553529245561,14.994530896521361,23454.472613467722,0.0,0.0043765716073627375,5.806083331961227,0.0007537906979856641,18.85903497482445,0.09710982658959537,0.06384213242987409,-464.0,0.23121387283236994,2,0.003003003003003003,0,0.0,0,0.0,40.04693702504921,1.0011734256262053,0.0,0.0,0.0,0.1705812908781565,0.518439935689194,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,666,865,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
87,5,2,13,622,541,700,1.5,181446.46148306737,2.8144646148306736,1.26436835079897,0.41648166829366245,25.76662329513394,0.0,16.094933032989502,541,700,906.9957057714021,1.295708151102003,0.7227520368772579,59,0,1.0832968352114338,3.9695539963686293,0.0609319202282423,15.936635254479512,19891.01313258731,0.0,0.002893992240828361,5.7431816060148515,0.0005039005275049931,18.68492503594167,0.11714285714285715,0.022885881766446098,-379.0,0.22857142857142856,2,0.0036968576709796672,0,0.0,0,0.0,20.7489968050483,1.0374498402523633,0.0,0.0,0.0,0.20566772109184223,0.5848014203048923,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,541,700,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
88,5,4,10,629,1045,1400,1.5,227821.73983388464,3.2782173983388465,1.2823374143477346,0.4276335063906011,25.0,0.0,16.935400009155273,1045,1400,1829.8257195459519,1.3070183711042513,0.7582991161713912,155,0,1.008090085047712,4.060266342242758,0.06630538881320479,18.9395430590883,48486.94048287631,0.0,0.0027623419491270913,5.748239336320843,0.00048055444241377847,25.0331280133458,0.06428571428571428,0.033924249628496,-687.0,0.2542857142857143,2,0.0019138755980861245,0,0.0,0,0.0,40.25033022522878,1.0062582556306943,0.0,0.0,0.0,0.1257780871830811,0.4651156672410273,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1045,1400,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
89,5,2,7,636,562,721,1.5,219484.16381857565,3.1948416381857565,1.2301320387641659,0.39627290435211404,27.783554206539197,0.0,17.604625940322876,562,721,875.466294932641,1.2142389666194742,0.7674340510163584,80,0,1.1546825695455494,4.0078205466930905,0.10205612007792075,16.066167655733594,20522.01758950764,0.0,0.002296912156183104,5.634191256944555,0.000407673799385419,20.995458034394606,0.11650485436893204,0.03468888682061478,-400.0,0.22191400832177532,2,0.0035587188612099642,0,0.0,0,0.0,22.101268076495206,1.1050634038247051,0.0,0.0,0.0,0.25991518821852416,0.5840436769783746,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,562,721,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
90,5,5,8,643,1330,1775,1.5,201405.25050972297,3.0140525050972298,1.2857353114418502,0.4210083417301013,25.02667100790504,0.0,16.86849331855774,1330,1775,2300.4443936628077,1.296025010514258,0.7176392817210125,220,0,1.0361330942041727,4.070777967162725,0.027325731901189015,20.913648012516013,68102.38692003171,0.0,0.003118253277635123,5.642204731850419,0.0005526657443023885,26.293409596225327,0.061971830985915494,0.03512590622149947,-882.0,0.2512676056338028,2,0.0015037593984962407,0,0.0,0,0.0,50.103898644333434,1.0020779728866487,0.0,0.0,0.0,0.08760433002323902,0.5381491929038381,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1330,1775,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
91,4,3,7,650,651,852,1.5,174374.3068454432,2.743743068454432,1.2676666059870378,0.35215388823911387,20.0,0.0,16.9780216217041,651,852,1071.2566871198364,1.2573435294833761,0.706129947353236,93,0,1.0919659168885367,4.058176936343648,0.05703596061126889,14.941233733923584,23060.926464550306,0.0,0.004667917052616928,5.631682924666615,0.0008288671636982175,19.122665721375398,0.09154929577464789,0.034977994775532345,-447.0,0.23708920187793428,2,0.0030721966205837174,0,0.0,0,0.0,30.01229551218061,1.000409850405987,0.0,0.0,0.0,0.11613031843634898,0.47617430645942493,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,651,852,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
92,4,4,24,657,900,1169,1.5,138357.07083729428,2.3835707083729427,1.2715739661252334,0.31937039908031406,20.0,0.0,17.61479926109314,900,1169,1412.4274621270183,1.2082356391163545,0.761718836633742,158,0,1.1464270536381629,4.05282398901246,0.03098898008743693,16.914176931645464,35963.88740600721,0.0,0.0036635287429245007,5.639293565935344,0.0006496432044349887,20.76540847855642,0.08896492728828058,0.04956722348224362,-628.0,0.2309666381522669,2,0.0022222222222222222,0,0.0,0,0.0,40.01654365161643,1.0004135912903858,0.0,0.0,0.0,0.14012637792820118,0.5467167468446789,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,900,1169,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
93,5,4,24,664,1046,1401,1.5,203984.85399736481,3.039848539973648,1.282945880975976,0.4090064084995561,26.140403611360473,0.0,17.713767051696777,1046,1401,1815.02366151243,1.2955201010081585,0.6167905560822255,156,0,1.0097546346867492,3.9719938958816274,0.04065403868744764,18.928024798936583,48531.82498775952,0.0,0.003131700951543298,5.814656053285322,0.000538587480126761,23.912646033648347,0.06566738044254104,0.030731529282790267,-688.0,0.2541042112776588,2,0.0019120458891013384,0,0.0,0,0.0,40.126917434927236,1.0031729358731558,0.0,0.0,0.0,0.10134599998708743,0.4870638568769482,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1046,1401,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
94,2,2,12,671,238,293,1.5,77945.28438698522,1.7794528438698523,1.2269620315345637,0.18021332332676673,13.155671681182259,0.0,14.819096326828003,238,293,357.03619070342177,1.2185535518888115,0.727547960439868,28,0,1.2212579209200143,3.9265953453170854,0.01089776090019943,8.917319515759598,4580.893054050814,0.0,0.015505373515901456,5.787565829835476,0.0026790837412106897,11.86221323972627,0.18088737201365188,0.05456913254421837,-180.0,0.19112627986348124,2,0.008403361344537815,0,0.0,8,0.027303754266211604,20.0,0.99999999999995,0.0,0.0,0.0,0.15204935405550773,0.3992892521988344,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,238,293,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
95,5,4,22,678,1044,1400,1.5,176507.39067186497,2.7650739067186496,1.2835450687592767,0.4085365798383574,25.0,0.0,15.845627307891846,1044,1400,1790.4572228632042,1.27889801633086,0.7150079924161566,156,0,1.0048813984833205,4.003675424184904,0.053690045345796286,18.970607689590132,48542.64624703044,0.0,0.0035074218871363264,5.62618868646484,0.0006234099285673899,24.08773138199197,0.06285714285714286,0.07148173862911118,-685.0,0.255,2,0.0019157088122605363,0,0.0,0,0.0,40.01044056945661,1.0002610142363904,0.0,0.0,0.0,0.0949451827907015,0.47996396603576075,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,1044,1400,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
96,5,2,15,685,559,721,1.5,213781.0114781362,3.137810114781362,1.2443207565771779,0.4262254094603583,25.0,0.0,16.099011659622192,559,721,898.6307034478627,1.2463671337695739,0.7491910671086236,83,0,1.1454643302074172,4.0137762879109395,0.051208062956768184,16.083548173648943,20517.625838668886,0.0,0.0023276956696946186,5.782415882556775,0.00040254725999835787,21.285962516270093,0.10818307905686546,0.03205440409927082,-394.0,0.2260748959778086,2,0.0035778175313059034,0,0.0,0,0.0,21.507470273382395,1.075373513669066,0.0,0.0,0.0,0.20173183849386805,0.5837657097869552,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,559,721,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
97,5,2,22,692,505,680,1.5,164843.14468522303,2.6484314468522303,1.257189933186573,0.3838401517919485,25.0,0.0,16.09880518913269,505,680,903.5356971891628,1.328728966454651,0.7488436743228079,55,0,0.9450701328025582,3.903168572558859,0.10654299064341427,15.899316279556851,19226.875258109714,0.0,0.003964150610253259,5.675181265878525,0.0006985064308142245,18.3985384252711,0.07352941176470588,0.05087274847620275,-327.0,0.25882352941176473,2,0.0039603960396039604,0,0.0,0,0.0,20.925749362870395,1.0462874681434675,0.0,0.0,0.0,0.16615958916265297,0.5203479635077155,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,505,680,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
98,4,4,14,699,860,1136,1.5,168348.81576882806,2.6834881576882808,1.293978269371686,0.39553961980748553,23.17548113214735,0.0,16.70760679244995,860,1136,1485.669789335985,1.307807913147874,0.7252759261016773,132,0,1.0687463531670067,3.9959110920163634,0.13859769105746653,16.78740065653045,34808.132214327634,0.0,0.0033645587890941036,5.666459110859053,0.0005937674168769272,22.499509976446383,0.07746478873239436,0.04375382607450499,-581.0,0.2438380281690141,2,0.002325581395348837,0,0.0,0,0.0,40.01671023478114,1.0004177558695033,0.0,0.0,0.0,0.14433090084753264,0.46824655053122743,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,860,1136,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
99,4,4,20,706,880,1152,1.5,176272.93158446605,2.7627293158446604,1.2516060557452253,0.3167336228129202,20.0,0.0,17.502806186676025,880,1152,1463.2299957198259,1.2701649268401267,0.7524871971473656,144,0,1.1101556442009826,3.9239627051830364,0.112382428650051,16.914514285480468,35466.94273015606,0.0,0.003913445910370729,5.725887725761272,0.0006834653590504594,21.32600837728824,0.08333333333333333,0.05232270030113825,-605.0,0.23697916666666666,2,0.0022727272727272726,0,0.0,0,0.0,40.036724648333845,1.000918116208321,0.0,0.0,0.0,0.11483969233742115,0.49448454339410564,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,128,880,1152,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
